City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
386,elbistan,32,TR,1524139703,31,38.2,37.19,71.29,9.44
387,kalabo,0,ZM,1524139704,31,-15.0,22.67,87.94,6.98
388,sao joao da barra,75,BR,1524135600,94,-21.64,-41.05,69.8,3.96
389,sitka,0,US,1524139704,76,37.17,-99.65,35.02,3.06
390,ville-marie,90,CA,1524135600,79,47.33,-79.44,23.0,21.92
391,gustavo diaz ordaz,0,MX,1524139705,76,24.01,-104.69,45.28,2.95
392,shenjiamen,0,CN,1524139705,94,29.96,122.3,60.85,15.03
393,pangody,24,RU,1524139706,91,65.85,74.49,19.9,12.68
394,samarai,92,PG,1524139706,100,-10.62,150.67,79.48,8.55
395,ginda,48,IN,1524139706,94,30.69,78.49,50.41,1.5
396,iqaluit,5,CA,1524135600,77,63.75,-68.52,-0.41,21.92
397,kraljevo,40,RS,1524137400,40,43.72,20.69,71.6,8.05
398,misratah,0,LY,1524139707,78,32.38,15.09,68.68,15.48
399,garden city,90,US,1524138960,93,40.73,-73.63,44.6,6.93
400,orebro,0,SE,1524138600,48,59.27,15.21,64.4,9.17
401,pisco,56,PE,1524135600,82,-13.71,-76.2,62.6,2.51
402,russell,0,AR,1524135600,62,-33.01,-68.8,59.0,1.72
403,acapulco,5,MX,1524134580,83,16.86,-99.88,75.2,2.24
404,rovaniemi,0,FI,1524138600,56,66.5,25.72,41.0,11.41
405,carnarvon,0,ZA,1524139709,34,-30.97,22.13,63.46,5.75
406,charleston,90,US,1524138840,61,38.35,-81.63,46.4,19.46
407,ixtapa,5,MX,1524134700,63,20.71,-105.21,64.4,2.24
408,luderitz,0,NA,1524139710,88,-26.65,15.16,65.17,15.26
409,mehamn,40,NO,1524138600,87,71.03,27.85,32.0,16.11
410,barraute,90,CA,1524137760,92,48.43,-77.63,21.2,12.75
411,kinsale,75,IE,1524137400,100,51.71,-8.52,51.8,5.82
412,leh,76,IN,1524139711,93,34.16,77.58,23.68,1.72
413,cockburn town,0,TC,1524139459,95,21.46,-71.14,79.48,16.71
414,kosice,0,CZ,1524135600,49,50.18,15.53,69.8,3.36
415,ugoofaaru,76,MV,1524139712,100,5.67,73.0,84.97,7.2
416,sol-iletsk,92,RU,1524139712,66,51.16,55.0,57.88,13.58
417,qandala,0,SO,1524139713,65,11.47,49.87,83.89,3.74
418,tocopilla,56,CL,1524139713,100,-22.09,-70.2,60.94,2.51
419,pacific grove,1,US,1524137700,87,36.62,-121.92,46.4,5.64
420,grindavik,75,IS,1524137400,87,63.84,-22.43,48.2,21.92
421,hede,0,SE,1524138600,44,60.45,15.49,59.0,2.24
422,port hardy,75,CA,1524135600,100,50.7,-127.42,33.8,2.24
423,maningrida,48,AU,1524139715,89,-12.05,134.23,81.73,11.12
424,williston,90,US,1524138900,100,48.15,-103.62,33.8,4.7
425,panaba,0,MX,1524139715,96,21.28,-88.27,70.84,4.63
426,qaanaaq,12,GL,1524139716,78,77.48,-69.36,-4.13,6.98
427,huilong,64,CN,1524139716,53,28.89,110.18,68.59,2.73
428,prado,92,BR,1524139716,97,-17.34,-39.22,79.57,14.7
429,prince rupert,90,CA,1524137760,81,54.32,-130.32,44.6,18.34
430,mineiros,92,BR,1524139717,95,-17.57,-52.55,70.75,4.18
431,barela,0,IN,1524139718,19,23.1,80.05,99.37,2.95
432,awbari,92,LY,1524139718,15,26.59,12.77,91.18,10.22
433,nago,0,IT,1524136800,36,45.88,10.89,75.2,8.05
434,loudi,48,CN,1524139718,54,27.73,112.0,74.62,7.99
435,sendafa,76,ET,1524139719,43,9.16,39.02,72.1,7.76
436,inhambane,0,MZ,1524139720,64,-23.87,35.38,87.94,5.53
437,punta gorda,0,US,1524137700,100,26.93,-82.05,64.4,2.62
438,taoudenni,0,ML,1524139721,15,22.68,-3.98,93.88,11.12
439,maldonado,0,UY,1524139721,77,-34.91,-54.96,73.18,6.42
440,dingle,64,PH,1524139721,76,11.0,122.67,81.46,8.66
441,bambous virieux,40,MU,1524135600,74,-20.34,57.76,86.0,16.11
442,mwinilunga,0,ZM,1524139722,42,-11.73,24.43,81.01,4.07
443,arica,0,CL,1524135600,72,-18.48,-70.32,60.8,3.36
444,wanning,0,AT,1524136800,33,48.64,13.53,71.6,9.17
445,te anau,92,NZ,1524139723,97,-45.41,167.72,46.99,9.44
446,luohe,0,CN,1524139723,48,33.57,114.03,75.16,11.01
447,havoysund,75,NO,1524138600,99,71.0,24.66,32.0,9.17
448,touros,36,BR,1524139724,74,-5.2,-35.46,85.69,10.78
449,fethiye,75,TR,1524136800,68,36.62,29.12,69.8,11.41
450,omsukchan,68,RU,1524139725,88,62.53,155.8,19.99,3.62
451,puri,88,ID,1524139725,98,-7.54,112.45,71.47,2.73
452,ratnagiri,36,IN,1524139726,92,16.98,73.3,86.5,12.12
453,verkhnevilyuysk,20,RU,1524139726,59,63.45,120.31,29.26,9.22
454,alugan,88,PH,1524139726,96,12.22,125.48,81.19,7.43
455,goderich,8,CA,1524139727,86,43.74,-81.71,30.61,17.05
456,zagora,0,HR,1524139200,38,46.19,15.87,73.4,6.93
457,tonekabon,0,IR,1524135600,67,36.82,50.88,64.4,13.87
458,port moresby,20,PG,1524135600,100,-9.47,147.16,77.0,1.12
459,morondava,0,MG,1524139728,84,-20.3,44.28,83.71,6.42
460,canakkale,0,TR,1524135000,52,40.15,26.41,69.8,19.46
461,pestretsy,90,RU,1524137400,100,55.75,49.66,46.4,8.95
462,paragominas,8,BR,1524139729,100,-3.0,-47.35,79.84,4.52
463,shache,0,CN,1524139729,26,38.42,77.24,64.81,18.72
464,caborca,0,MX,1524139729,58,30.58,-111.1,43.12,2.62
465,apatou,20,SR,1524139730,90,5.16,-54.34,78.22,3.06
466,aktau,0,KZ,1524137400,62,43.65,51.16,57.2,26.84
467,bahia blanca,0,AR,1524139533,89,-38.72,-62.27,58.87,6.2
468,igarka,68,RU,1524139731,84,67.47,86.57,15.76,21.52
469,nadym,36,RU,1524139731,87,65.53,72.51,20.08,13.58
470,adrar,0,DZ,1524135600,22,27.87,-0.29,80.6,11.41
471,zhuanghe,0,CN,1524139735,91,39.7,122.97,46.0,6.98
472,borba,0,PT,1524139200,41,38.81,-7.46,75.2,11.41
473,cedar city,1,US,1524138780,19,37.68,-113.06,48.2,13.87
474,dharchula,24,IN,1524139735,88,29.85,80.53,45.28,1.39
475,tual,56,ID,1524139736,100,-5.67,132.75,80.83,0.16
476,redlands,90,US,1524138000,71,34.06,-117.19,60.8,3.36
477,bukama,0,CD,1524139737,57,-9.2,25.85,89.74,5.53
478,manthani,0,IN,1524139737,26,18.65,79.67,103.33,4.63
479,mercedes,0,UY,1524139737,80,-33.25,-58.03,72.01,8.1
480,seoul,1,KR,1524139080,58,37.57,126.98,62.6,4.7
481,mildura,0,AU,1524139738,73,-34.18,142.16,60.04,6.08
482,saldus,0,LV,1524139738,66,56.67,22.49,57.16,20.51
483,arshan,0,YE,1524139739,23,14.32,46.95,89.92,7.76
484,boende,8,CD,1524139739,62,-0.28,20.88,87.85,4.52
485,aripuana,36,BR,1524139739,90,-9.17,-60.63,78.13,2.95
486,nizhnevartovsk,20,RU,1524137400,64,60.93,76.58,37.4,17.9
487,sheksna,0,RU,1524139740,66,59.21,38.5,55.27,14.14
488,maryville,1,US,1524138780,92,40.35,-94.87,28.4,4.7
489,naze,75,NG,1524135600,70,5.43,7.07,87.8,8.05
490,sisimiut,32,GL,1524139741,94,66.94,-53.67,17.65,1.95
491,mayo,5,CA,1524135600,45,63.59,-135.9,24.8,6.93
492,manokwari,36,ID,1524139742,100,-0.87,134.08,81.19,4.41
493,hoyanger,40,NO,1524138600,62,61.22,6.07,60.8,8.05
494,kuopio,0,FI,1524138600,40,62.89,27.68,53.6,8.05
495,maungatapere,76,NZ,1524139742,83,-35.76,174.21,54.01,4.41
496,moussoro,0,TD,1524139743,13,13.64,16.49,107.29,12.12
497,hambantota,48,LK,1524139743,100,6.12,81.12,81.55,9.66
498,port macquarie,40,AU,1524135600,73,-31.43,152.91,69.8,3.36
499,sanming,24,CN,1524139744,79,26.24,117.6,63.01,1.95
500,bilibino,0,RU,1524139744,88,68.06,166.44,18.91,2.17
501,sola,0,FI,1524138600,79,62.78,29.36,53.6,6.93
502,sucha beskidzka,20,PL,1524139200,40,49.74,19.59,73.4,11.41
503,reconquista,48,AR,1524139745,93,-29.14,-59.64,72.1,6.98
504,santo angelo,20,BR,1524139745,67,-28.3,-54.26,72.91,7.99
505,fort saint james,68,CA,1524139746,74,54.43,-124.25,29.17,2.51
506,jashpurnagar,0,IN,1524139746,19,22.88,84.14,93.79,7.76
507,presidente olegario,36,BR,1524139746,78,-18.42,-46.42,68.86,8.43
508,fukue,20,JP,1524137400,87,35.03,136.69,60.8,6.93
509,anadyr,0,RU,1524135600,92,64.73,177.51,28.4,2.24
510,neiafu,92,TO,1524139750,97,-18.65,-173.98,81.1,23.09
511,meulaboh,92,ID,1524139750,100,4.14,96.13,80.38,3.18
512,kristiansund,0,NO,1524138600,51,63.12,7.73,60.8,6.93
513,richards bay,92,ZA,1524139751,99,-28.77,32.06,69.13,11.01
514,teknaf,0,BD,1524139751,83,20.86,92.31,81.28,2.51
515,marsh harbour,0,BS,1524139514,100,26.54,-77.06,72.73,7.65
516,petushki,92,RU,1524139752,61,55.93,39.46,54.55,20.62
517,payson,1,US,1524138960,21,40.04,-111.73,50.0,4.7
518,moindou,0,NC,1524137400,77,-21.69,165.68,69.8,3.36
519,mehkar,0,IN,1524139609,17,20.15,76.57,101.8,5.75
520,yulara,80,AU,1524135600,21,-25.24,130.99,82.4,6.93
521,gamboula,64,CF,1524139753,67,4.12,15.14,87.04,9.66
522,mae sot,20,MM,1524135600,43,16.71,98.57,91.4,12.75
523,villena,0,ES,1524139200,72,38.64,-0.87,66.2,11.41
524,birao,0,CF,1524139755,12,10.3,22.78,102.79,10.78
525,superior,1,US,1524138000,79,39.95,-105.17,37.4,1.39
526,vila franca do campo,20,PT,1524137400,62,37.72,-25.43,59.0,9.17
527,byron bay,92,AU,1524135600,88,-28.65,153.62,68.0,4.7
528,goure,20,NE,1524139756,21,13.98,10.27,106.12,6.64
529,umm lajj,0,SA,1524139756,45,25.02,37.27,93.07,13.24
530,kabarnet,75,KE,1524137400,60,0.5,35.74,69.8,10.29
531,farkhor,92,TJ,1524139757,100,37.49,69.4,46.9,3.62
532,jadu,0,LY,1524139757,44,31.95,12.03,72.1,13.8
533,bowen,88,AU,1524135600,88,-20.01,148.25,71.6,6.93
534,naifaru,76,MV,1524139758,100,5.44,73.37,84.97,7.2
535,zolotkovo,92,RU,1524139758,99,55.53,41.1,48.43,17.6
536,pervomayskiy,92,RU,1524139759,99,53.24,40.29,48.43,11.01
537,high level,1,CA,1524139200,68,58.52,-117.13,30.2,4.7
538,lexington,90,US,1524137700,69,38.05,-84.5,39.2,8.05
539,galesong,20,ID,1524139200,88,-5.32,119.37,78.8,1.12
540,miri,68,NG,1524139760,50,10.31,9.75,89.2,1.61
541,mutis,32,CO,1524139760,100,6.23,-77.4,78.13,5.19
542,aquiraz,20,BR,1524135600,83,-3.9,-38.39,80.6,11.41
543,kholodnyy,36,RU,1524139762,79,62.72,147.95,6.13,2.51
544,bayevo,64,RU,1524139762,52,53.27,80.77,40.78,7.76
545,juneau,90,US,1524137340,86,58.3,-134.42,39.2,12.75
546,topeka,40,US,1524136140,80,39.05,-95.68,37.4,5.82
547,bauchi,68,NG,1524139763,50,10.31,9.85,89.2,1.61
548,bodmin,40,GB,1524138600,87,50.47,-4.72,55.4,2.24
